HGNC,ENTREZ_ID,OMIM_ID,ENSEMBL_ID,ENSP,ASD
CD302,9936,612246,ENSG00000241399,ENSP00000259053,0
GALNT5,11227,615129,ENSG00000136542,ENSP00000259056,0
BLK,640,191305,ENSG00000136573,ENSP00000259089,0
KCTD3,51133,613272,ENSG00000136636,ENSP00000259154,0
CBWD2,150472,611079,ENSG00000136682,ENSP00000259199,0
IL36G,56300,605542,ENSG00000136688,ENSP00000259205,0
IL1RN,3557,147679,ENSG00000136689,ENSP00000259206,0
IL36A,27179,605509,ENSG00000136694,ENSP00000259211,0
IL36B,27177,605508,ENSG00000136696,ENSP00000259213,0
CFC1,55997,605194,ENSG00000136698,ENSP00000259216,0
CCDC115,84317,613734,ENSG00000136710,ENSP00000259229,0
IMP4,92856,612981,ENSG00000136718,ENSP00000259239,0
HS6ST1,9394,604846,ENSG00000136720,ENSP00000259241,0
UGGT1,56886,605897,ENSG00000136731,ENSP00000259253,0
GYPC,2995,110750,ENSG00000136732,ENSP00000259254,0
LRRC8A,56262,608360,ENSG00000136802,ENSP00000259324,0
TOR1B,27348,608050,ENSG00000136816,ENSP00000259339,0
RALGPS1,9649,614444,ENSG00000136828,ENSP00000259351,0
TMOD1,7111,190930,ENSG00000136842,ENSP00000259365,0
DAB2IP,153090,609205,ENSG00000136848,ENSP00000259371,0
SLC31A2,1318,603088,ENSG00000136867,ENSP00000259392,0
ORM1,5004,138600,ENSG00000229314,ENSP00000259396,0
STX17,55014,604204,ENSG00000136874,ENSP00000259400,0
BAAT,570,602938,ENSG00000136881,ENSP00000259407,0
GABBR2,9568,607340,ENSG00000136928,ENSP00000259455,1
